ts_id,timestamp,req_timestamp,ts_value,station_local_x,station_local_y,station_id,site_name,station_name,station_no,ts_name,ts_shortname,site_no,stationparameter_name,stationparameter_no,ts_unitsymbol,parametertype_name,object_type_shortname,ts_path,river_name,station_diary,ADMINISTRATEUR,CATCHMENT_SIZE,ISIN_COMMUNE,station_gauge_datum,station_gauge_datum_unit,station_status_remark,station_gauge_datum_postfix,SITE_NUMBER_SQL,AD_WITH_THRESHOLD,RESEAUX,ngr_letter,BASSIN_INFOCRUE_NO,DISTHYDRO,admin_level,COD_HYDROGRAPHE,river_code,STATION_NUMBER_SQL,region_district,STATEL,station_gauge_datum_from,WTO_OBJECT,station_status,river_key,station_diary_status,PAYS,GAUGE_DATUM,REGION,BASSIN_INFOCRUE,TYPE_STATION,BASSIN_GESTION_TEXT,PROVINCE,river_id,ObjectDescription,admin_name,BV_DCE,BASSIN_GESTION_WEB,CATEGORIE_COURS_DEAU,STA_PUBINT,hydrounit_name,CODE_POSTAL,hydrounit_title,STABILITE_JAUGE,hydrounit_no,ISIN_LOCALITE,COMMUNE_LOCALITE,ADRESSE,NIVCRU,CENEXT_DCENN,CARTE_IGN,station_elevation,RIVER_SECTION_VNAV_STATION,river_longname
243391010,2026-06-05T10:35:00.000+02:00,,0.549,245200.0,130754.0,12239,Direction de la Gestion hydrologique,REMOUCHAMPS,6651,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/6651/H/Cmd.Rel.Abs.Comp-Alarmes,Amblève,2016-12-08 00:00:00: <fin_feuille_limni><br>2007-10-18 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT>,DGH,,Aywaille,126.268,---,<echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,,DGH,no,Direction de la Gestion hydrologique,-,41,District de la Meuse,District,Smiejkowski M.,535120,6651,---,yes,-86659200000,Amblève,Active,535120,1967-04-04 00:00:00: Active,Belgique,126.268,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450265,"SITUATION 66511011
+-10M EN AVAL DU PONT-ROUTE SUR L'AMBLEVE (DE AYWAILLE A REMOUCHAMPS) en RG


<TARAGE>
20250611 - résilience crue
Le Zv est 5.423m et le bas du répondeur est 80cm plus bas que le limni : la limite sup de la CT est donc portée à 4.700m.
</TARAGE>

<DEBIT_SUBSTITUTION>
Les débits de Remouchamps sont calculés avec les jaugeages de Martinrive associés aux hauteurs de Remouchamps.
</DEBIT_SUBSTITUTION>",---,Amblève / AM,Amblève,Catégorie 1,,,,,,,,,,,,,,,
189676010,2026-06-05T10:00:00.000+02:00,,0.223,172055.0,159931.0,15767,Direction des Cours d'Eau Non Navigables,Archennes,L7620,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7620/H/Cmd.Rel.Abs.Comp-Alarmes,Train,,DCENN,"73,04 km²",,39.02,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,6,District de l'Escaut,District,,855311,L7620,---,yes,1293840000000,Train,Active,855311,2011-05-25 00:00:00: Active,Belgique,39.02,WALLONIE,Dyle et affluents / 6,Limnimètre,Dyle,BRABANT WALLON,1450683,,---,Dyle-Gette / DG,Dyle,Catégorie 1,yes,District de l'Escaut,1390,ESCOUT,Stable,E,Archennes,Grez-Doiceau,Rue du Tilleul,t0/Normal,Centre Mons,,,,
183805010,2026-06-05T10:40:00.000+02:00,,0.248,193851.0,153663.0,15586,Direction des Cours d'Eau Non Navigables,Orp-le-Grand,L7231,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7231/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Petit Hallet,,DCENN,"73,13 km²",,70.26,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,7,District de l'Escaut,District,,800502,L7231,---,yes,1095033600000,Ruisseau de Petit Hallet,Active,800502,2004-09-13 00:00:00: Active,Belgique,70.26,WALLONIE,Gette et affluents / 7,Limnimètre,Gette,BRABANT WALLON,1450575,,---,Dyle-Gette / DG,Gette,Catégorie 1,yes,District de l'Escaut,1350,ESCOUT,t0/?,E,Orp-le-Grand,Orp-Jauche,Rue de Biamont,t0/Normal,Centre Mons,40/4,,,
194014010,2026-06-05T10:40:00.000+02:00,,0.356,161999.0,102957.0,15965,Direction des Cours d'Eau Non Navigables,Yves-Gomzée,L7990,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7990/H/Cmd.Rel.Abs.Comp-Alarmes,Ry d'Yves,,DCENN,"41,40 km²",,215.43,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,10,District de la Meuse,District,,363501,L7990,---,yes,1448928000000,Ry d'Yves,Active,363501,2015-12-31 00:00:00: Active,Belgique,215.43,WALLONIE,Eau d'heure et affluents / 10,Limnimètre,Eau d'heure,NAMUR,1450633,,---,Sambre / SA,Eau d'heure,Catégorie 2,yes,District de la Meuse,5650,MEUSE,t0/?,M,Yves-Gomezée,Walcourt,Rue Froidmont,t0/Normal,Centre Namur,,,,
251581010,2026-06-05T10:35:00.000+02:00,,0.391,182807.0,110488.0,12591,Direction de la Gestion hydrologique,WARNANT,8163,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8163/H/Cmd.Rel.Abs.Comp-Alarmes,Molignée,2000-11-23 00:00:00: <echX=0.2 cm/h><echY=1/5><limni=OTT X><br>2000-11-17 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X>,DGH,"125,39 km²",Anhée,107.507,---,<echX=0.291667 cm/h><echY=1/5><limni=RITTMEYER>,,DGH,yes,Direction de la Gestion hydrologique,-,28,District de la Meuse,District,Theys D.,400300,8163,---,yes,-57456000000,Molignée,Active,400300,1968-03-07 00:00:00: Active,Belgique,107.507,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Molignée,NAMUR,1450471,,---,Meuse amont / MM,Molignée,Catégorie 1,,,,,,,,,,,,,,,
174883010,2026-06-05T10:00:00.000+02:00,,0.683,257828.0,119661.0,15190,Direction des Cours d'Eau Non Navigables,Stavelot,L6510,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6510/H/Cmd.Rel.Abs.Comp-Alarmes,Amblève,,DCENN,"491,63 km²",,245.58,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,41,District de la Meuse,District,,535120,L6510,---,yes,1080777600000,Amblève,Active,535120,1994-06-13 00:00:00: Active,Belgique,245.58,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450265,,---,Amblève / AM,Amblève,Catégorie 1,yes,District de la Meuse,4970,MEUSE,Stable,M,Stavelot,Stavelot,Petit-Spay,t0/Normal,Centre Liège,49/8,,,
168655010,2026-06-05T10:20:00.000+02:00,,0.364,185297.0,116813.0,14918,Direction des Cours d'Eau Non Navigables,Profondeville,L6001,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6001/H/Cmd.Rel.Abs.Comp-Alarmes,Burnot,,DCENN,"66,97 km²",,89.199,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,28,District de la Meuse,District,,460651,L6001,---,yes,680832000000,Burnot,Active,460651,1991-07-30 00:00:00: Active,Belgique,89.199,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Burnot,NAMUR,1450303,,---,Meuse amont / MM,Burnot,Catégorie 1,yes,District de la Meuse,5170,MEUSE,Stable,M,Profondeville,Profondeville,Rue des béguinnes,t0/Normal,Centre Namur,53/3,,,
163761010,2026-06-05T10:00:00.000+02:00,,0.432,234016.0,46840.0,14694,Direction des Cours d'Eau Non Navigables,Marbehan,L5500,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5500/H/Cmd.Rel.Abs.Comp-Alarmes,Mellier,,DCENN,"62,00 km²",,348.24,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,18,District de la Meuse,District,,134300,L5500,---,yes,140227200000,Mellier,Active,134300,1974-06-12 00:00:00: Active,Belgique,348.24,WALLONIE,Haute Semois et affluents / 18,Limnimètre,Haute Semois,LUXEMBOURG,2621474,,---,Semois-Chiers / SC,Haute Semois,Catégorie 1,yes,District de la Meuse,6724,MEUSE,Très stable,M,Marbehan,Habay,Rue Chenel,t0/Normal,Centre Marche,68/5,,,
371898010,2026-06-05T10:35:00.000+02:00,,1.177,236716.0,132378.0,5714170,Direction de la Gestion hydrologique,CHANXHE,5896,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur sonde,H_sonde,m,H,GN_STATION,DGH/5896/H_sonde/Cmd.Rel.Abs.Comp-Alarmes,Ourthe inférieure,,DGH,,Sprimont,94.0,DNG,<sonde=OTT PLS>,DNG,DGH,no,Direction de la Gestion hydrologique,-,43,District de la Meuse,District,Smiejkowski M.,,5896,---,yes,1680048000000,Ourthe inférieure,Active,,2023-03-29 00:00:00: Active,Belgique,94.0,WALLONIE,Ourthe inférieure et affluents / 43,Limnimètre,Meuse moyenne (NA),LIEGE,1450733,"<ACCES>
Sur le site de la centrale hydroélectrique.
Il faut prévenir le garde pour désactiver l'alarme. 
Contacter : Pascale Beuken 0476/21.34.20 ou Niels Duchêne 0474/52.12.96 ou Frédéric Chaudoir 0479/65.07.55
La clé d'accès est sur le mur de la cabine électrique, situé sur la Rue de Rivage dans le coffret du bas.
</ACCES>
",---,Ourthe / OU,Ourthe inférieure,Navigable,,,,,,,,,,,,,,,
239329010,2026-06-05T10:35:00.000+02:00,,0.628,216964.0,156990.0,12066,Direction de la Gestion hydrologique,BERGILERS Amont,5572,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/5572/H/Cmd.Rel.Abs.Comp-Alarmes,Geer,"1969-05-08 00:00:00: 5571
Un limni OTT 53 est installé en rive droite, à l'aval du pont route sur la route de Waremme à Oreye.
<echX=0.2 cm/h><echY=1/10><br>1972-10-30 00:00:00: 5571
Le OTT 53 est remplacé par un Rittmeyer, au même endroit.
<echX=0.291667 cm/h><echY=1/5>
Il sera exploité jusqu'au 16/03/1986.
Aucune donnée n'a jamais été enregistrée en BD sous le code 5571.<br>2025-11-06 00:00:00: <Z_coffret_telem=3.040><bas_coffret_telem=0.2><br>1998-10-02 00:00:00: <limni=OTT X>",DGH,"123,39 km²",Oreye,102.661,DNG,<echX=0.2 cm/h><echY=1/10><limni=SEBA>,DNG,DGH,no,Direction de la Gestion hydrologique,-,37,District de la Meuse,District,Smiejkowski M.,711210,5572,---,yes,464400000000,Geer,Active,711210,1984-09-19 00:00:00: Active,Belgique,102.661,WALLONIE,Geer et affluents / 37,Limnimètre,Geer,LIEGE,1450377,"<ACCES>
En rive gauche, en amont du pont-route de Waremme à Oreye, à 2,25 km de la sortie de l'autoroute E40 en direction d'Oreye.
</ACCES>",---,Meuse aval / MA,Geer,Catégorie 1,,,,,,,,,,,,,,,
174093010,2026-06-05T10:40:00.000+02:00,,0.528,73118.0,154620.0,15157,Direction des Cours d'Eau Non Navigables,Estaimpuis,L6450,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6450/H/Cmd.Rel.Abs.Comp-Alarmes,Espierres,,DCENN,"72,00 km²",,14.777,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,2,District de l'Escaut,District,,996300,L6450,---,yes,1764201600000,Espierres,Active,996300,1991-08-20 00:00:00: Active,Belgique,14.777,WALLONIE,Affluents de l'Escaut / 2,Limnimètre,Escaut (affluents),HAINAUT,1450365,,---,Escaut-Lys / EL,Escaut (affluents),Catégorie 1,yes,District de l'Escaut,7730,ESCOUT,Stable,E,Estaimpuis,Estaimpuis,Rue Hermonpont,t0/Normal,Centre Mons,37/1,,,
252719010,2026-06-05T10:30:00.000+02:00,,0.265,180660.0,98975.0,12650,Direction de la Gestion hydrologique,HASTIERE,8622,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8622/H/Cmd.Rel.Abs.Comp-Alarmes,Hermeton,2014-01-31 00:00:00: <fin_feuille_limni><br>2006-03-21 00:00:00: <echX=0.4 cm/h><echY=1/5><limni=OTT XX><br>2004-05-27 00:00:00: <echX=0.2 cm/h><echY=1/5><limni=OTT XX><br>1977-07-28 00:00:00: <echX=0.291667 cm/h><echY=1/5><limni=RITTMEYER><br>2025-01-01 00:00:00: <Z_coffret_telem=3.474><bas_coffret_telem=0.2>,DGH,"166,04 km²",Hastière,102.813,DNG,<echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,DNG,DGH,yes,Direction de la Gestion hydrologique,-,28,District de la Meuse,District,Theys D.,342230,8622,---,yes,-72576000000,Hermeton,Active,342230,1967-09-14 00:00:00: Active,Belgique,102.813,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Hermeton,NAMUR,1450419,"<SITUATION>
8622112T : la sonde de température est placée dans la rivière.
</SITUATION>

<ACCES>
limnigraphe situé au bout d'un chemin forestier , à 1 km de la route Dinant -Givet ; chemin peu carrossable en cas de pluie
</ACCES>

",---,Meuse amont / MM,Hermeton,Catégorie 1,,,,,,,,,,,,,,,
251929010,2026-06-05T10:35:00.000+02:00,,0.476,192403.0,100195.0,12607,Direction de la Gestion hydrologique,GENDRON,8221,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8221/H/Cmd.Rel.Abs.Comp-Alarmes,Basse Lesse,2009-09-30 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>2008-11-28 00:00:00: Datalogger.<br>2005-04-14 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>2000-12-12 00:00:00: Installation d'un panneau solaire pour le répondeur.,DGH,"1286,04 km²",Dinant,103.42,DNG,<date_1ere_data><echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,DNG,DGH,yes,Direction de la Gestion hydrologique,-,25,District de la Meuse,District,Theys D.,,8221,---,yes,631152000000,Basse Lesse,Active,,1968-01-01 00:00:00: Active,Belgique,103.42,WALLONIE,Basse Lesse et affluents / 25,Limnimètre,Basse Lesse,NAMUR,1450729,"<ACCES>
En rive gauche, au pont de Gendron (près de la gare), côté aval du pont. Accès par portillon avec clé DOM ; local en pierre en contrebas  de la route.
</ACCES>


<DESCRIPTIF>
La superficie du BV du Ry des Forges (petit affluent en RD +-100m aval pont de Gendron) est 30.282km² à la confluence avec la Lesse. 
Le BV total à cette confluence est 1316.338km², soit 1316.338 = 1286.042 + 30.282 + 0.0145

Depuis le 30/01/2013, une sonde fixée au mur de la cabine mesure la température de l'air extérieur.
</DESCRIPTIF>
",---,Lesse / LE,Basse Lesse,Catégorie 1,,,,,,,,,,,,,,,
346218010,2026-06-05T10:00:00.000+02:00,,0.318,191639.0,131426.0,3640092,Direction des Cours d'Eau Non Navigables,Marche-les-Dames,L8700,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8700/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Gelbressée,,DCENN,"0,00 km²",,,,Mise en service,,,yes,Station appartenant à la Province de Namur,-,,,District,,463491,,---,yes,,Ruisseau de Gelbressée,Active,463491,2021-03-01 00:00:00: Active,,,,,Limnimètre,Meuse Moyenne amont (affluents),,5681873,,---,,,Catégorie 2,no,District de la Meuse,,MEUSE,t0/?,M,Marche-les-Dames,Namur,,,,,,,
253914010,2026-06-05T10:30:00.000+02:00,,0.161,159558.0,80700.0,12703,Direction de la Gestion hydrologique,COUVIN Ry de Rome,9201,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/9201/H/Cmd.Rel.Abs.Comp-Alarmes,Ry de Rome,2006-03-02 00:00:00: <echX=0.2 cm/h><echY=1/5><limni=OTT X><br>2025-01-01 00:00:00: <Z_coffret_telem=2.198><bas_coffret_telem=0.2>,DGH,"15,82 km²",Couvin,196.182,DNG,<date_1ere_data><echX=0.291667 cm/h><echY=1/5><limni=RITTMEYER>,DNG,DGH,no,Direction de la Gestion hydrologique,-,23,District de la Meuse,District,Theys D.,321801,9201,---,yes,378691200000,Ry de Rome,Active,321801,1982-01-01 00:00:00: Active,Belgique,196.182,WALLONIE,Eau Noire et affluents / 23,Limnimètre,Eau Noire,NAMUR,1450629,"<ACCES>
Limnigraphe situé en rive droite, au début de la rue du béguinage
</ACCES>


<HISTORIQUE>
Le 21/02/2024, le limnigraphe a été déplacé d'environ 6m en amont de son acien emplacement, même rive, suite à des problèmes d'envasement de la prise d'eau.
</HISTORIQUE>",---,Meuse amont / MM,Eau Noire,Catégorie 2,,,,,,,,,,,,,,,
240759010,2026-06-05T10:30:00.000+02:00,,0.556,232853.0,125886.0,12124,Direction de la Gestion hydrologique,TABREUX,5921,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/5921/H/Cmd.Rel.Abs.Comp-Alarmes,Ourthe moyenne,2025-01-01 00:00:00: <Z_coffret_telem=5.41><bas_coffret_telem=0.2><br>2007-02-22 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>1996-06-11 00:00:00: placement d'un PC3000,DGH,"1607,00 km²",Hamoir,109.9,DNG,<echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,DNG,DGH,yes,Direction de la Gestion hydrologique,-,44,District de la Meuse,District,Smiejkowski M.,,5921,---,yes,986083200000,Ourthe moyenne,Active,,1970-12-18 00:00:00: Active,Belgique,109.9,WALLONIE,Ourthe moyenne et affluents / 44,Limnimètre,Ourthe moyenne,LIEGE,1450731,"<SITUATION>
RIVE GAUCHE, AVAL PONT SNCB, A 1.3 KM DU CENTRE DE HAMOIR, LE LONG D'UN SENTIER
</SITUATION>


",---,Ourthe / OU,Ourthe moyenne,Navigable,,,,,,,,,,,,,,,
250557010,2026-06-05T10:35:00.000+02:00,,1.452,185873.0,117480.0,12550,Direction de la Gestion hydrologique,LUSTIN,8022,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8022/H/Cmd.Rel.Abs.Comp-Alarmes,Haute Meuse (aval Dinant),2018-07-18 00:00:00: <codeur_seul><br>2017-01-01 00:00:00: <fin_feuille_limni>,DGH,,Profondeville,81.0,---,<echX=0.2 cm/h><echY=1/10><limni=OTT X>,,DGH,no,Direction de la Gestion hydrologique,-,50,District de la Meuse,District,Theys D.,,8022,---,yes,875923200000,Haute Meuse (aval Dinant),Active,,1997-10-04 00:00:00: Active,Belgique,81.0,WALLONIE,Haute Meuse aval / 50,Limnimètre,"Haute Meuse (NA, aval Lesse)",NAMUR,5681861,,---,Meuse amont / MM,"Haute Meuse (NA, aval Lesse)",Navigable,,,,,,,,,,,,,,,
381483010,2026-06-05T10:35:00.000+02:00,,353.115,271915.68,146823.78,17555,EUPEN,EUPEN LAC 1,640601,05a-Hauteur absolue.Complet.Alarmes,Cmd.Abs.Comp-Alarmes,EUP,Hauteur,Habs,m,H,GN_STATION,EUP/640601/Habs/Cmd.Abs.Comp-Alarmes,Vesdre,,DGH,,,0.0,DNG,,DNG,EUP,no,,-,38,District de la Meuse,District,Smiejkowski M.,560260,640601,---,yes,0,Vesdre,Active,560260,1970-01-01 00:00:00: Active,,0.0,,Vesdre et affluents / 38,Limnimètre,,,1450697,"Barrage Eupen - Cote du lac en DNG

En octobre 2023, les hauteurs, qui étaient précédemment enregistrées en relatif (gauge datum = 330m DNG) ont été converties en hauteurs absolues.
Les hauteurs ne sont publiées sur le site qu'à partir du 01/01/2023. Les hauteurs ne font pas partie des groupes des web services.

Les 3 tableaux de bathymétrie disponibles (via \\wallonie.intra\PARTAGES\Hierarchique\PRV-O8120300\Expertise\Dragage_HydroWalMap\Reservoirs_HauteurVol\202205_GTec)
ont été chargés sur WISKI ; les données de lidar de la bathy d'avril 2022 ont été utilisées pour l'extrapolation des bathy précédentes.
",---,Vesdre / VE,Vesdre,,,,,,,,,,,,,,,Vesdre,
175353010,2026-06-05T10:00:00.000+02:00,,0.359,255562.0,94042.0,15212,Direction des Cours d'Eau Non Navigables,Brizy,L6550,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6550/H/Cmd.Rel.Abs.Comp-Alarmes,Ourthe Orientale,,DCENN,"96,21 km²",,358.026,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,45,District de la Meuse,District,,612230,L6550,---,yes,783907200000,Ourthe Orientale,Active,612230,1994-11-04 00:00:00: Active,Belgique,358.026,WALLONIE,Ourthe supérieure et affluents / 45,Limnimètre,Ourthe supérieure,LUXEMBOURG,1450499,,---,Ourthe / OU,Ourthe supérieure,Catégorie 1,yes,District de la Meuse,6673,MEUSE,Stable,M,Cherain,Gouvy,Pont de Brizy,t0/Normal,Centre Marche,60/4,,,
365856010,2026-06-05T10:00:00.000+02:00,,0.438,175117.0,141129.0,7101495,Direction des Cours d'Eau Non Navigables,Sauvenière,L9000,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L9000/H/Cmd.Rel.Abs.Comp-Alarmes,Orneau,,DCENN,,,141.715,DNG,,DNG,,no,Station appartenant à la Province de Namur,-,,,District,,432210,,---,yes,1660953600000,Orneau,Active,432210,2022-06-14 00:00:00: Active,,141.715,,,Limnimètre,,,1450491,,---,,,Catégorie 2,,,,,,,Sauvenière,,Rue du Trichon,,,,,,
244797010,2026-06-05T10:35:00.000+02:00,,0.667,284295.0,125553.0,12306,Direction de la Gestion hydrologique,WIRTZFELD,6971,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/6971/H/Cmd.Rel.Abs.Comp-Alarmes,Holzwarche,1997-05-15 00:00:00: Mise en service de la télémesure.,DGH,"31,99 km²",Büllingen,550.851,---,<echX=0.2 cm/h><echY=1/10><limni=OTT X>,,DGH,no,Direction de la Gestion hydrologique,-,41,District de la Meuse,District,Smiejkowski M.,,6971,---,yes,848448000000,Holzwarche,Active,,1996-11-20 00:00:00: Active,Belgique,550.851,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450425,"<DESCRIPTIF>
Il y a un petit affluent à l'amont du pont limni en rive droite, une prise d'eau à l'amont du pont en rive gauche pour les agriculteurs.
Il y a aussi un déversement d'égouts du village, et un hôtel en aval du limni.
</DESCRIPTIF>


<HISTORIQUE>
200004 : révision globale.
La section semble stable.

2003-2004 : travaux
Le 18 nov 2003, l’administration communale a procédé à l’enlèvement d’un seuil naturel 15m en aval du limni, ce qui s’est traduit par une baisse de la hauteur de 14cm. 
De plus entre le 26 et le 31 nov 2003, il y aurait encore eu des travaux provoquant des dégâts à la prise d’eau du limni (tube horizontal plié, constaté le 6/1/2004 par DT). 
Le 12 fév 2004, cette prise d’eau a été remise en ordre par les soins de l’administration communale en présence de l'hydrographe.
Entre le 26 déc et le 12 fév, les hauteurs sont très douteuses (parfois prise d’eau hors de l’eau) ; il est préférable de ne calculer aucun débit.

20140520 --> 20140612
Travaux en rivière et sur l'affluent 5m amt limni. Le seuil construit par les pecheurs +/- 10m aval limni a été détruit. 
Travaux du 20/05 (-25cm )- 12/06 (+ 40cm) date à laquelle la commune rehausse le seuil naturel.

202107
La prise d'eau a été endommagée pendant la crue.
</HISTORIQUE>

<TARAGE>
20260305
Extrapolation du sommet de courbe, de 1.9m à 2.5m sur base du profil de la section.
</TARAGE>


",---,Amblève / AM,Amblève,Catégorie 2,,,,,,,,,,,,,,,
189552010,2026-06-05T10:00:00.000+02:00,,1.034,139207.0,153153.0,15761,Direction des Cours d'Eau Non Navigables,Tubize,L7610,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7610/H/Cmd.Rel.Abs.Comp-Alarmes,Sennette,,DCENN,"98,58 km²",,37.51,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,51,District de l'Escaut,District,,834240,L7610,---,yes,1498521600000,Sennette,Active,834240,2011-06-21 00:00:00: Active,Belgique,37.51,WALLONIE,Sennette et Canal Charleroi Bruxelles / 51,Limnimètre,Sennette,BRABANT WALLON,1450653,,---,Senne / SN,Sennette,Catégorie 1,yes,District de l'Escaut,1480,ESCOUT,Très stable,E,Tubize,Tubize,Rue de la Déportation,t0/Normal,Centre Mons,,,,
251800010,2026-06-05T10:35:00.000+02:00,,0.155,182079.0,109098.0,12600,Direction de la Gestion hydrologique,FOY,8181,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8181/H/Cmd.Rel.Abs.Comp-Alarmes,Flavion,2017-01-01 00:00:00: <fin_feuille_limni><br>2017-06-23 00:00:00: destruction seuil limni<br>2000-11-23 00:00:00: <echX=0.2 cm/h><echY=1/5><limni=OTT X><br>2023-04-21 00:00:00: <codeur_seul>,DGH,"61,87 km²",Onhaye,125.007,DNG,<date_1ere_data><echX=0.2 cm/h><echY=1/10><limni=OTT X>,DNG,DGH,no,Direction de la Gestion hydrologique,-,28,District de la Meuse,District,Theys D.,401591,8181,---,yes,882144000000,Flavion,Active,401591,1997-12-15 00:00:00: Active,Belgique,125.007,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Molignée,NAMUR,1450369,"<DESCRIPTIF>
Il n'y a ni pont ni passerelle pour y jauger en crue.
</DESCRIPTIF>",---,Meuse amont / MM,Molignée,Catégorie 1,,,,,,,,,,,,,,,
